,tweet_id,text,likes,retweets,created_at,source,reply_to_status,reply_to_user
0,1347544605928075265,"The first is a song about a girl who stayed forever in the exact spot where her heart was broken, completely frozen… https://t.co/gHzlcP5onR",127925,15919,2021-01-08 14:04:04,Twitter for iPhone,1.3475446037303337e+18,taylorswift13
1,1347544603730333697,the evermore deluxe album with 2 bonus tracks “right where you left me” and “it’s time to go” is now available!… https://t.co/kLmneGXkZU,191917,24930,2021-01-08 14:04:04,Twitter for iPhone,,
2,1346562058653937680,https://t.co/EXNfkj8ny5 https://t.co/lduq7I53eZ,223350,22823,2021-01-05 20:59:47,Twitter for iPhone,,
3,1344667704372957190,"bye 2020, it’s been weird. https://t.co/vQoZVSamkB",669560,82161,2020-12-31 15:32:18,Twitter for iPhone,,
4,1342918732486594560,boxing day 📦 https://t.co/c6XADs4GZe,402024,34107,2020-12-26 19:42:30,Twitter for iPhone,,
5,1341394572186972160,@katyperry THIS IS GENIUS https://t.co/NshAzSYA71,80573,8407,2020-12-22 14:46:02,Twitter for iPhone,1.341020940587524e+18,katyperry
6,1341154037572509697,"Guys.
Seriously.
Thank you for doing this. https://t.co/CnqmuxXyuh",322085,31089,2020-12-21 22:50:14,Twitter for iPhone,,
7,1340311964472520706,Everyone stream/buy McCartney III because it’s excellent but also because Paul is the kind of friend who steps in t… https://t.co/641FR9HdRW,177437,15548,2020-12-19 15:04:08,Twitter for iPhone,,
8,1340061126013403137,"Footage of evermore, folklore and lover hearing this news 😆🎉 https://t.co/mynirRgPSN https://t.co/707cacSeBL",182975,16636,2020-12-18 22:27:24,Twitter for iPhone,,
9,1339594259251380227,I’m a huge fan of these two already but seeing them create magic in the studio together just makes me even more exc… https://t.co/7ITxNhHltU,122462,8865,2020-12-17 15:32:14,Twitter for iPhone,,
10,1339229320934547456,My dad watched this interview and said ‘@zanelowe knows you maybe even better than you know yourself’. So while I s… https://t.co/i2ISdVGK6z,97736,9948,2020-12-16 15:22:06,Twitter for iPhone,,
11,1339014864791089152,Ever find yourself waiting for the signal &amp; meeting someone after dark &amp; happening upon a majestic coven in the woo… https://t.co/MUVPjKFSNe,157425,14617,2020-12-16 01:09:56,Twitter for iPhone,,
12,1338922045195886594,"One of my favorite parts of directing is the prep phase: writing a treatment, a shot list, &amp; working with an animat… https://t.co/qv0eqid7zX",131944,11852,2020-12-15 19:01:06,Twitter for iPhone,,
13,1338854535217950720,OMG folklore and evermore 😍 https://t.co/h0ijzmot8h https://t.co/sVNOBkf74t,157358,13421,2020-12-15 14:32:50,Twitter for iPhone,,
14,1338718606885064705,Witches be like “Sometimes I just want to listen to music while pining away/sulking/staring out a window.” It’s me.… https://t.co/CtR8ekvYn1,196206,20402,2020-12-15 05:32:42,Twitter for iPhone,,
15,1338597511766929412,@rainnwilson https://t.co/2mvssgh2yW,53906,2474,2020-12-14 21:31:31,Twitter for iPhone,1.3385440486431744e+18,rainnwilson
16,1338527612356923393,https://t.co/3rEochZXRl https://t.co/kht0GAen9M,174371,10494,2020-12-14 16:53:46,Twitter for iPhone,,
17,1338493091418935297,"This is such a thoughtful tribute, not only to the song “Marjorie”, but to Marjorie herself. Thank you so much… https://t.co/StncJw99EX",124483,9886,2020-12-14 14:36:35,Twitter for iPhone,,
18,1338489912270725121,"@AbbyWambach Just saw this and GRINNED!! Tell Tish hi and thanks for remembering my birthday!! You, my friend, are… https://t.co/3Z4EAhEQUf",20113,1570,2020-12-14 14:23:57,Twitter for iPhone,1.3381473395681157e+18,AbbyWambach
19,1338310433598533632,"@halsey Me reading this tweet, ilysm https://t.co/0KcoeXd7rV",88545,5803,2020-12-14 02:30:46,Twitter for iPhone,1.3382484050893537e+18,halsey
20,1338107617273634816,Not to be all ‘iTs mY BiRtHdAY &amp; I jUsT wAnNa DaNcE’ but... it is and I do. So here’s the willow dancing witch vers… https://t.co/V716eppz7U,274046,31118,2020-12-13 13:04:51,Twitter for iPhone,,
21,1337877056181456899,Speechless over this. 🙏🙏🙏 Thank you @variety https://t.co/AC08Y8g8SP,153805,10074,2020-12-12 21:48:41,Twitter for iPhone,,
22,1337500493040529408,I need nothing else for my birthday this year. Or any other year. Ever. This is it. I love you Dolly ♥️ https://t.co/kFo1RpaNQO,249267,14939,2020-12-11 20:52:21,Twitter for iPhone,,
23,1337467398820163587,"This review turned me into an actual weeping willow, thank you @rollingstone 🍂♥️🍁 https://t.co/f1WcdPYZ8E",148489,11066,2020-12-11 18:40:51,Twitter for iPhone,,
24,1337463904566456320,"@yelyahwilliams This made my heart race/double in size/turn into a confetti cloud of petals, thank you so much. You… https://t.co/Mu684zSjIb",66395,5305,2020-12-11 18:26:58,Twitter for iPhone,1.3374058724027884e+18,yelyahwilliams
25,1337281109315489794,@Mattberninger @aaron_dessner @TheNational Might print that out and hang it on my ‘most charming tweets’ wall. I’m… https://t.co/UQkYitz7eP,19320,1752,2020-12-11 06:20:36,Twitter Web App,1.3372713106452275e+18,Mattberninger
26,1337264763924049922,Get 2 bonus tracks “right where you left me” + “it’s time to go” on the physical deluxe edition of evermore. There’… https://t.co/cA2OLL3SxH,154548,17432,2020-12-11 05:15:39,Twitter for iPhone,,
27,1337264119536291840,"life was a willow and it bent right to your wind. The #willowMusicVideo is out now! https://t.co/HLEnRDk21i

📷: Max… https://t.co/JFcNTw1j3b",215708,33936,2020-12-11 05:13:05,Twitter for iPhone,,
28,1337263259469164545,I have no idea what will come next. I have no idea about a lot of things these days and so I’ve clung to the one th… https://t.co/Qdlbg0mkly,452312,69747,2020-12-11 05:09:40,Twitter for iPhone,,
29,1337245958787244033,The #willowMusicVideo premieres in 1 hour! About to answer some questions in the premiere page chat so follow me th… https://t.co/G2bZY3CELM,140566,16591,2020-12-11 04:00:56,Twitter for iPhone,,
30,1337022746824499203,I’ll see you guys in the YouTube premiere page chat before midnight to answer some questions 🧙‍♀️,119873,8314,2020-12-10 13:13:58,Twitter for iPhone,1.3370227459143066e+18,taylorswift13
31,1337022745914306561,"...editor Chancler Haynes, set designers Ethan Tobman and Regina Fernandez and visual effects geniuses Grant Miller… https://t.co/zZtkkbLXbC",101291,6581,2020-12-10 13:13:57,Twitter for iPhone,1.33702274502511e+18,taylorswift13
32,1337022745025110017,I’m forever grateful to the following creatives who have helped and guided me to be able to direct my own videos: C… https://t.co/F3mRw6MIIE,61678,4850,2020-12-10 13:13:57,Twitter for iPhone,1.3370227426469724e+18,taylorswift13
33,1337022742646972418,"Tonight the story continues, as the music video for “willow” drops at midnight eastern. https://t.co/T3o0nsANpY",493449,67457,2020-12-10 13:13:57,Twitter for iPhone,,
34,1337021907464499204,"All *digital downloads* of the album will include an exclusive, digital booklet with 16 brand new photos. You can p… https://t.co/02C9oJMI1L",107134,7685,2020-12-10 13:10:38,Twitter for iPhone,1.337021906583769e+18,taylorswift13
35,1337021906583769091,"There are 15 tracks on the standard edition of evermore, but the deluxe physical edition will include two bonus tra… https://t.co/6WWYcAsL7F",143117,10055,2020-12-10 13:10:37,Twitter for iPhone,1.3370219057281188e+18,taylorswift13
36,1337021905728118786,I also know this holiday season will be a lonely one for most of us and if there are any of you out there who turn… https://t.co/s21SKkieig,112822,10022,2020-12-10 13:10:37,Twitter for iPhone,1.337021903417045e+18,taylorswift13
37,1337021903417044992,"Ever since I was 13, I’ve been excited about turning 31 because it’s my lucky number backwards, which is why I want… https://t.co/hqWj7dnl4y",570349,98300,2020-12-10 13:10:37,Twitter for iPhone,,
38,1337020338916499463,"And I loved creating these songs with Aaron Dessner, Jack Antonoff, WB, and Justin Vernon. We’ve also welcomed some… https://t.co/ydTNg5VpZ1",145739,9849,2020-12-10 13:04:24,Twitter for iPhone,1.3370203379266478e+18,taylorswift13
39,1337020337926647812,I loved the escapism I found in these imaginary/not imaginary tales. I loved the ways you welcomed the dreamscapes… https://t.co/QWobP5Vk7M,154099,12059,2020-12-10 13:04:23,Twitter for iPhone,1.337020337091965e+18,taylorswift13
40,1337020337091964928,I’ve never done this before. In the past I’ve always treated albums as one-off eras and moved onto planning the nex… https://t.co/gqCQK7obaH,145901,11418,2020-12-10 13:04:23,Twitter for iPhone,1.3370203361901855e+18,taylorswift13
41,1337020336190185472,"To put it plainly, we just couldn’t stop writing songs. To try and put it more poetically, it feels like we were st… https://t.co/CxuXzPwAHw",152281,12426,2020-12-10 13:04:23,Twitter for iPhone,1.3370203341223977e+18,taylorswift13
42,1337020334122397697,"I’m elated to tell you that my 9th studio album, and folklore’s sister record, will be out tonight at midnight east… https://t.co/01z2oLjCe3",710566,127292,2020-12-10 13:04:22,Twitter for iPhone,,
43,1336764704488902656,Over here in folkloreland we feel great about it. Thanks @latimes!🌲🌲🌲🌲🌲🌲🌲🌲🌲 https://t.co/YcCMv2zcaZ,98879,7611,2020-12-09 20:08:36,Twitter for iPhone,,
44,1336363561795395593,Got to do this shoot with my folklore co-conspirator Beth Garrabrant &amp; talk to @AlexJSuskind for @EW. Thank you to… https://t.co/Jk0gdq8UFn,156359,22867,2020-12-08 17:34:36,Twitter for iPhone,,
45,1335618344737705992,"@_DionneWarwick I just saw that you tweeted me!! I’m a huge fan and I respect you so much, thank you for wishing me… https://t.co/RcTaLWE5BJ",34749,3261,2020-12-06 16:13:22,Twitter for iPhone,1.3345860365511844e+18,dionnewarwick
46,1334962815979941890,"*cries in cottagecore*
*screams in soft lullabies*
*throws self to the base of a willow tree by a reflection pool a… https://t.co/gsNXA9kNkL",168747,18678,2020-12-04 20:48:32,Twitter for iPhone,,
47,1334509984688840715,"It’s the 13 on the dice for me 💁🏼‍♀️🎲 Thanks Spotify, this is cute cute CUTE. I also thought I’d mention that… https://t.co/52HMuQaAhl",168646,19518,2020-12-03 14:49:09,Twitter for iPhone,,
48,1334144808693223425,"Okay so while my new re-records are NOT done, my friend @VancityReynolds asked me if he could use a snippet of one… https://t.co/YLgB4cJ6qz",325329,49978,2020-12-02 14:38:04,Twitter for iPhone,,
49,1332411708208508930,retweet 4ever https://t.co/VTumknIbGC,210469,28326,2020-11-27 19:51:20,Twitter for iPhone,,
50,1331761226699960322,@amitoowell131 I’m so happy you liked it. I miss you guys terribly and am gonna keep trying to find ways to keep us… https://t.co/irbeCZvofR,33760,3828,2020-11-26 00:46:34,Twitter Web App,1.3317610624887972e+18,amitoowell131
51,1331756802078334982,"@AshhHuntington @disneyplus @aaron_dessner Thanks, Aaron is one of the most talented people on earth (as well as th… https://t.co/vg0lcY1S0B",16860,1374,2020-11-26 00:28:59,Twitter Web App,1.331756272358744e+18,AshhHuntington
52,1331752358020308994,"@sheroseslowly Confirmed: the woman was, in fact, mad. 😂 #folkloreOnDisneyPlus",18666,1780,2020-11-26 00:11:19,Twitter Web App,1.331751765054636e+18,sheroseslowly
53,1331751773921562625,"@stateofarabella @taylornation13 ah yes, the FolkGLARE. 😈 #folkloreOnDisneyPlus",14214,1258,2020-11-26 00:09:00,Twitter Web App,1.3317515768058634e+18,stateofarabella
54,1331750462958284806,@adrienchanted Yeah that one scalds. Like why is it so sad?? I remember finishing that bridge and thinking it was l… https://t.co/UDd7IFHDTp,18352,1735,2020-11-26 00:03:47,Twitter Web App,1.3317502850485002e+18,adrienchanted
55,1331749183074619393,@LydsEpp @taylornation13 It really slipped away into a moment of time didn’t it. ☀️ #folkloreOnDisneyPlus,12893,1085,2020-11-25 23:58:42,Twitter Web App,1.3317489608186348e+18,LydsEpp
56,1331748997124534274,@luvyoutosaturn @taylornation13 @cinnamn13 Wowwwwww thank you so much. I’m so glad you like that one. #folkloreOnDisneyPlus,11605,925,2020-11-25 23:57:58,Twitter Web App,1.331748645587329e+18,luvyoutosaturn
57,1331744604891344896,"@elincomprendid @taylornation13 Yeah, talking to Jack about life is one of my all time favorite hobbies. He’s alway… https://t.co/FFh4GjYgDO",14973,1362,2020-11-25 23:40:31,Twitter Web App,1.3317442828778414e+18,elincomprendid
58,1331741612402237443,@thinkzakkIknows @taylornation13 I take that as the highest compliment in existence. 😭😭😭🥺🥺🥺 #folkloreOnDisneyPlus,16236,1458,2020-11-25 23:28:37,Twitter Web App,1.331741431988441e+18,thinkzakkIknows
59,1331740277665656834,"@tayismyfalsegod @taylornation13 Thank you so much, I’m glad. Folklore is partly personal, partly fictional so I wa… https://t.co/BUNmd6d8au",20875,2260,2020-11-25 23:23:19,Twitter Web App,1.33173987721864e+18,tayismyfalsegod
60,1331736619796324353,"RT @disneyplus: “Turned out that everyone needed a good cry as well as us.” - @Taylorswift13 #folkloreOnDisneyPlus 

😭RETWEET😭",0,8808,2020-11-25 23:08:47,Twitter Web App,,
61,1331633401355497472,RT @taylornation13: You’re the 1 we want to watch folklore: the long pond studio sessions with on @DisneyPlus! ✨Come back at 5p CT for our…,0,4576,2020-11-25 16:18:38,Twitter for iPhone,,
62,1331602461010894850,folklore: the long pond studio sessions (from the Disney+ special) deluxe edition album is out everywhere now!… https://t.co/A4AQ3WIRvg,157644,19456,2020-11-25 14:15:41,Twitter for iPhone,,
63,1331510937812168704,"folklore: the long pond studio sessions is out now on @disneyplus! #folkloreOnDisneyPlus

Starring: 
#AaronDessner… https://t.co/qbhVW38RcK",127547,20916,2020-11-25 08:12:00,Twitter for iPhone,,
64,1331389046065684483,ask us how our days been https://t.co/zQDydAyCtE,307893,29641,2020-11-25 00:07:39,Twitter for iPhone,,
65,1331224929233227777,Well it’s 11/24 and 24-11=13 so I’ve got an announcement 🤓 You haven’t seen this film before ✨ folklore: the long p… https://t.co/MoNRJI0rFL,300195,59633,2020-11-24 13:15:30,Twitter Media Studio,,
66,1330575546208686080,not a lot going on at the moment https://t.co/54uGPH1ysF,477937,48767,2020-11-22 18:15:05,Twitter for iPhone,,
67,1328471874318311425,Been getting a lot of questions about the recent sale of my old masters. I hope this clears things up. https://t.co/sscKXp2ibD,425647,73002,2020-11-16 22:55:51,Twitter for iPhone,,
68,1327247562655608833,It only took one day to confirm what I had suspected for years: Paul McCartney is the loveliest person alive. Thank… https://t.co/xzL7SjMIWz,235331,32262,2020-11-13 13:50:52,Twitter for iPhone,,
69,1323346718189080576,https://t.co/BrTBvXb08b https://t.co/nXKdykG7eG,291686,45403,2020-11-02 19:30:18,Twitter Media Studio,,
70,1322220946871197698,RT @KamalaHarris: Thank you @TaylorSwift13 and my friend @EricSwalwell for showing young people what's at stake in this election.,0,25339,2020-10-30 16:56:54,Twitter for iPhone,,
71,1318297296254226435,Stunning and important. So much love and respect for @boniver https://t.co/rmz8gx90KI,89916,8568,2020-10-19 21:05:42,Twitter for iPhone,,
72,1317480984862879749,"Along with the signed cd, some lucky purchasers of these items may even receive complimentary cat hair stuck inside… https://t.co/aQ139uxVJf",179334,20591,2020-10-17 15:01:59,Twitter for iPhone,,
73,1317164757540065282,RT @taylornation13: Signed #folklore CDs are back for a limited time!! Head to https://t.co/ZSGtuHSAkb to get yours now!! Per purchase limi…,0,3887,2020-10-16 18:05:24,Twitter for iPhone,,
74,1313938080290803715,I spoke to @vmagazine about why I’ll be voting for Joe Biden for president. So apt that it’s come out on the night… https://t.co/XHEtNGlQyo,405867,62624,2020-10-07 20:23:44,Twitter for iPhone,,
75,1311031952544235527,WELL this took my breath away and I’m honored to hear Cardigan intertwined with the wonderful @AvrilLavigne’s maste… https://t.co/TIaNU2xY9e,162023,21274,2020-09-29 19:55:49,Twitter for iPhone,,
76,1307895164174823424,Yeah I showed up at your party...then made a thematic album chapter about it 😄 https://t.co/kW25zqtOqe https://t.co/1M6gwWN7bO,248464,27917,2020-09-21 04:11:21,Twitter for iPhone,,
77,1307031585624076288,“Betty” Live from the 2020 Academy of Country Music Awards is out now 💫 https://t.co/XesvEWY45V https://t.co/hiT9lxy6T8,136238,19539,2020-09-18 18:59:48,Twitter for iPhone,,
78,1306044431850770432,Guys I don’t know anything but I know I miss youuuuu. So watch the @ACMawards for my performance of ‘Betty’ 🙂 https://t.co/20yUFLYG8B,188730,27030,2020-09-16 01:37:12,Twitter for iPhone,,
79,1305204230060494849,Bout to show up at your party @ACMawards 😺 https://t.co/ekNJfv4hci,179546,30972,2020-09-13 17:58:32,Twitter Media Studio,,
80,1304880467825627138,@VancityReynolds @jessetyler @blakelively not trying to be The Loudest Woman This Town Has Ever Seen™️ but... I LOVE THIS,91798,9367,2020-09-12 20:32:01,Twitter for iPhone,1.3044817352966676e+18,VancityReynolds
81,1298833883350413313,The third album theme I put together is called “folklore: the saltbox house chapter” 🌾  Listen here:… https://t.co/hsbe6YAJHQ,152710,18707,2020-08-27 04:05:03,Twitter for iPhone,,
82,1298654867968479232,@vitoriamariox Vitoria!! Your video just made my day. You worked so hard to get those incredible grades and it was… https://t.co/oDv47IMthf,38260,4751,2020-08-26 16:13:43,Twitter for iPhone,,
83,1297748490647490560,The next thematic composition that I put together from the album is out now 🌙 Listen to “folklore: the sleepless ni… https://t.co/9yQo1RsrLr,155286,21565,2020-08-24 04:12:05,Twitter for iPhone,,
84,1296662967359070209,"In my head, the songs on folklore fit together in different groups and “chapters” - based on how they fit together… https://t.co/QzNvq7mok3",181117,27098,2020-08-21 04:18:36,Twitter for iPhone,,
85,1295710489318760449,folklore deluxe edition featuring bonus song “the lakes” is now available to stream/download 🌊… https://t.co/NYc2zU9fJ3,150891,22399,2020-08-18 13:13:48,Twitter for iPhone,,
86,1295492658278801409,"RT @Vevo: Wrap yourself up in all the details of @taylorswift13's ""cardigan."" 🧚‍♀️ From her painting skills to taking inspiration from isol…",0,4831,2020-08-17 22:48:13,Twitter for iPhone,,
87,1294685438528159749,Donald Trump’s ineffective leadership gravely worsened the crisis that we are in and he is now taking advantage of… https://t.co/d6XtlR76L3,386112,67022,2020-08-15 17:20:37,Twitter for iPhone,1.2946854373621555e+18,taylorswift13
88,1294685437362155522,Trump’s calculated dismantling of USPS proves one thing clearly: He is WELL AWARE that we do not want him as our pr… https://t.co/uJsylE35ie,760678,155755,2020-08-15 17:20:37,Twitter for iPhone,,
89,1293327291850907648,YES https://t.co/FuxljfhgZP,245810,20592,2020-08-11 23:23:49,Twitter for iPhone,,
90,1290431583414095873,@jpcleds WOW this is incredible!! Thank you so much for making this. 🎂 I also saw your Instagram and your art is phenomenal!👏👏👏😘😘😘,44239,3437,2020-08-03 23:37:19,Twitter for iPhone,1.290341167452713e+18,jpcleds
91,1290347477418336259,https://t.co/frGE46P5vD https://t.co/xz1AqHMWWN,283719,42278,2020-08-03 18:03:06,Twitter for iPhone,,
92,1288979593379143680,@thechicks https://t.co/uaNE7N2N7x,22177,1605,2020-07-30 23:27:37,Twitter for iPhone,1.2889667430004572e+18,thechicks
93,1288956898495139840,@seeitinmymind Welcome back from your trip! We are all somber woodland fairies now. Feel free to grab a wicker bask… https://t.co/DWW5VieQ5u,69515,6795,2020-07-30 21:57:26,Twitter for iPhone,1.288859474992812e+18,seeitinmymind
94,1288868421539700736,"@AmiraRasool Amira, I admire the work you’re doing and I’m happy to make a contribution to your company and to supp… https://t.co/81LSKTIKLX",20081,2681,2020-07-30 16:05:52,Twitter for iPhone,1.288127887577477e+18,AmiraRasool
95,1288689416639254529,The video for cardigan “cabin in candlelight” version is out now using new behind-the-scenes footage from the album… https://t.co/V0QRiJ6pgp,133297,21606,2020-07-30 04:14:34,Twitter for iPhone,,
96,1288687288046714880,cardigan “cabin in candlelight” version is out now 🕯https://t.co/pBbcZW4kqc https://t.co/pxzIfLi0OQ,173842,22430,2020-07-30 04:06:06,Twitter for iPhone,,
97,1288681710159306753,@kenziecoffman When I tell you I nearly choked on my wine laughing at this 😂😂😂😂,37213,3761,2020-07-30 03:43:56,Twitter for iPhone,1.2882183872318054e+18,kenziecoffman
98,1288624417187270658,Thank you for keeping the secret til now 🙏🙏😂😂 https://t.co/r6ny2yasMw,364427,32359,2020-07-29 23:56:17,Twitter for iPhone,,
99,1288243791531585538,RT @aaron_dessner: Looking back at @taylorswift13 's text with her original voice memo of Cardigan...still surreal...a special edition of t…,0,10390,2020-07-28 22:43:48,Twitter for iPhone,,
100,1288156047660679169,@maisiehpeters My ears have been blessed on this fine Tuesday 🙏🙏🙏,25456,2282,2020-07-28 16:55:09,Twitter for iPhone,1.287876519973417e+18,maisiehpeters
101,1287963786842968065,"The limited edition “cardigan” single collection is available now, which has the original voice memo I sent Aaron f… https://t.co/grGyQpl254",163285,20722,2020-07-28 04:11:10,Twitter for iPhone,,
102,1287861585491492867,"RT @RollingStone: Some of us have spent years dreaming Taylor Swift would do a whole album like #Folklore, but nobody really dreamed it wou…",0,6372,2020-07-27 21:25:03,Twitter for iPhone,,
103,1287852614034640897,RT @ZooeyDeschanel: Saturday plans: wine and folklore https://t.co/cgy4rpn6I8,0,23716,2020-07-27 20:49:24,Twitter for iPhone,,
104,1286791820668817412,@joshvisser Omg did you just call me “daddy”,77824,14710,2020-07-24 22:34:12,Twitter for iPhone,1.2867700089164718e+18,joshvisser
105,1286781998862917633,@KaileySteward The whole album mood board was actually just ‘life of inner forest witch’ written in quill and ink o… https://t.co/VTp3z1NEBk,32640,4813,2020-07-24 21:55:10,Twitter for iPhone,1.2867662825582756e+18,KaileySteward
106,1286781466945388544,@stephenszczerba yep just trying to do my part over here 😷🕯😺,35234,3588,2020-07-24 21:53:03,Twitter for iPhone,1.2867499995907072e+18,stephenszczerba
107,1286523318590373890,RT @guardianculture: Taylor Swift: Folklore review – bombastic pop makes way for emotional acuity https://t.co/zboiSJd531,0,9235,2020-07-24 04:47:16,Twitter Web App,,
108,1286521561474891777,RT @TheNational: #folklore is out now! https://t.co/mkk86vYw3C https://t.co/R9XtCtct4S,0,5541,2020-07-24 04:40:17,Twitter Web App,,
109,1286520299169734656,RT @boniver: Very very honored to be a part of @taylorswift13’s album ‘Folklore’. Shout out to @aaron_dessner for always being the great co…,0,17308,2020-07-24 04:35:16,Twitter Web App,,
110,1286516175627792385,"You can get the bonus song “the lakes” on the 8 deluxe CD editions, 8 deluxe vinyl editions, and the cassette editi… https://t.co/lRlqMowGSX",174871,25039,2020-07-24 04:18:53,Twitter for iPhone,,
111,1286515957033127936,"I knew you tried to change the ending, Peter losing Wendy. The #cardiganMusicVideo is out now.… https://t.co/3iNXs1vq75",242148,49040,2020-07-24 04:18:01,Twitter for iPhone,,
112,1286513561553047557,In isolation my imagination has run wild and this album is the result. I’ve told these stories to the best of my ab… https://t.co/ppMuNnlRiZ,580032,124706,2020-07-24 04:08:29,Twitter for iPhone,,
113,1286504215012048898,30 minutes until the #cardiganMusicVideo! 🎹✨ https://t.co/DOnxNQEnfU,177357,29887,2020-07-24 03:31:21,Twitter Web App,,
114,1286273095200845824,"Editor Chancler Haynes, special effects wizards David Lebensfeld &amp; Grant Miller and set designer Ethan Tobman. The… https://t.co/bka16lbWfv",125828,16155,2020-07-23 12:12:58,Twitter for iPhone,1.286273092726268e+18,taylorswift13
115,1286273092726267905,"The music video for “cardigan” will premiere tonight, which I wrote/directed. A million thank you’s to my brilliant… https://t.co/6cR5Y0ss1A",329311,65865,2020-07-23 12:12:57,Twitter for iPhone,,
116,1286272156607840264,"folklore will have 16 songs on the standard edition, but the physical deluxe editions will include a bonus track “t… https://t.co/yQhHpGtoHs",408927,93118,2020-07-23 12:09:14,Twitter for iPhone,,
117,1286270136006184960,"Surprise 🤗 Tonight at midnight I’ll be releasing my 8th studio album, folklore; an entire brand new album of songs… https://t.co/t7KPXQqLIL",811018,199533,2020-07-23 12:01:12,Twitter for iPhone,,
118,1281655579929346052,"Love her!! 
👏💕💐🥇🙏💕💐👏 https://t.co/fq8crQpbsh",165378,12338,2020-07-10 18:24:36,Twitter for iPhone,,
119,1274026559062638592,Can’t wait to watch @Disclosure_Doc on @netflix today!! Executive produced by @Lavernecox who is extraordinary 💕💕💕… https://t.co/GFPstSEw0u,77463,8703,2020-06-19 17:09:36,Twitter for iPhone,,
120,1273828192663605250,"For my family, everything that has transpired recently gives us an opportunity to reflect, listen, and reprogram an… https://t.co/u3LjND8Jis",87873,7852,2020-06-19 04:01:22,Twitter for iPhone,1.2738281916275507e+18,taylorswift13
121,1273828191627550720,"Personally, I’ve made the decision to give all of my employees June 19th off in honor of Freedom Day from now on, a… https://t.co/D6esGzVDxh",90185,7221,2020-06-19 04:01:22,Twitter for iPhone,1.273828190251815e+18,taylorswift13
122,1273828190251814913,Happy Juneteenth! I want to thank @TheRoot and @RhapsoDani for allowing me to post this video about the significanc… https://t.co/iw7lo3fWXz,113668,18145,2020-06-19 04:01:21,Twitter for iPhone,,
123,1272580877231456257,YES!! Thank you to the Supreme Court Justices who voted in favor and all the advocates who have fought so hard for… https://t.co/2jYrymSRYc,213865,27624,2020-06-15 17:24:59,Twitter for iPhone,,
124,1271534730828283905,"When you fight to honor racists, you show black Tennesseans and all of their allies where you stand, and you contin… https://t.co/VELOWgCpyh",130270,13479,2020-06-12 20:07:58,Twitter for iPhone,1.2715347296916316e+18,taylorswift13
125,1271534729691631617,I’m asking the Capitol Commission and the Tennessee Historical Commission to please consider the implications of ho… https://t.co/UfJ0CdjOLU,104363,9235,2020-06-12 20:07:58,Twitter for iPhone,1.2715347287772529e+18,taylorswift13
126,1271534728777252868,We need to retroactively change the status of people who perpetuated hideous patterns of racism from ‘heroes’ to ‘v… https://t.co/cwzhTqmhhz,72102,8591,2020-06-12 20:07:57,Twitter for iPhone,1.2715347278461379e+18,taylorswift13
127,1271534727846137856,"Taking down statues isn’t going to fix centuries of systemic oppression, violence and hatred that black people have… https://t.co/YhoQo5CLVa",80827,9575,2020-06-12 20:07:57,Twitter for iPhone,1.2715347264578232e+18,taylorswift13
128,1271534726457823233,"His statue is still standing and July 13th is ‘Nathan Bedford Forrest Day.’ Due to social pressure, the state is tr… https://t.co/4ojlNwEGOr",62437,6123,2020-06-12 20:07:57,Twitter for iPhone,1.2715347253211013e+18,taylorswift13
129,1271534725321101319,Then we get to this monstrosity. Nathan Bedford Forrest was a brutal slave trader and the first grand wizard of the… https://t.co/Wbd4NY28fW,60902,7819,2020-06-12 20:07:57,Twitter for iPhone,1.2715347246625587e+18,taylorswift13
130,1271534724662558720,Replacing his statue is a waste of state funds and a waste of an opportunity to do the right thing.,64083,6236,2020-06-12 20:07:56,Twitter for iPhone,1.2715347236979098e+18,taylorswift13
131,1271534723697909762,"FYI, he was a white supremacist newspaper editor who published pro-lynching editorials and incited the arson of the… https://t.co/B6iwpC7Ugt",74208,8000,2020-06-12 20:07:56,Twitter for iPhone,1.2715347133967483e+18,taylorswift13
132,1271534713396748288,Edward Carmack’s statue was sitting in the state Capitol until it was torn down last week in the protests. The stat… https://t.co/uRA1TT89oS,58657,6383,2020-06-12 20:07:54,Twitter for iPhone,1.2715347124236984e+18,taylorswift13
133,1271534712423698434,"As a Tennessean, it makes me sick that there are monuments standing in our state that celebrate racist historical f… https://t.co/0ttghrzyIz",406648,54937,2020-06-12 20:07:54,Twitter for iPhone,,
134,1270432966058160135,We need to fight for mail-in voting for the 2020 election. No one should have to choose between their health and ha… https://t.co/axHt7Omq6r,85858,14374,2020-06-09 19:09:57,Twitter for iPhone,1.2704329649760092e+18,taylorswift13
135,1270432964976009219,This article written by @BarackObama is a fascinating read about changing policy at the state and local levels. https://t.co/kwwFjaXCuC,83922,12297,2020-06-09 19:09:57,Twitter for iPhone,1.270432961591206e+18,taylorswift13
136,1270432961591205888,"Racial injustice has been ingrained deeply into local and state governments, and changes MUST be made there. In ord… https://t.co/RQVw5ftm7m",262778,47644,2020-06-09 19:09:56,Twitter for iPhone,,
137,1266392274549776387,"After stoking the fires of white supremacy and racism your entire presidency, you have the nerve to feign moral sup… https://t.co/zj5aBuKZfF",2163374,448677,2020-05-29 15:33:41,Twitter for iPhone,,
138,1264740730771300359,VERY STOKED about this cover of lwymmd on @KillingEve by Jack leopards &amp; the dolphin club!! https://t.co/fhkLfOssfm,151521,20616,2020-05-25 02:11:02,Twitter for iPhone,,
